order_id,user_id,restaurant_id,restaurant_name,driver_id,order_time,order_date,order_hour,is_weekend,is_ramadan_period,city,area,cuisine,item_name,quantity,unit_price_aed,delivery_fee_aed,total_price_aed,payment_method,delivery_distance_km,traffic_level,driver_vehicle,driver_availability,delivery_duration_mins,order_status,user_subscription,restaurant_health_score,order_quality_risk_score,churn_risk
ORD00051963,USR027421,RST01210,Five Guys Kitchen Al Nuaimiya,DRV01114,2024-10-24 13:28:00,2024-10-24,13,0,0,Ajman,Al Nuaimiya,American,Loaded Fries,3,24.52,5,78.56,Apple Pay,6.63,High,Bicycle,Available,61.6,Delivered,0,0.798,0.43,0
ORD00527348,USR001353,RST00816,Maharaja Palace Jumeirah Village Circle,DRV02602,2024-03-09 09:17:00,2024-03-09,9,1,0,Dubai,Jumeirah Village Circle,Indian,Chicken Tikka Masala,1,85.81,5,90.81,Credit Card,12.13,High,Motorcycle,Available,66.0,Delivered,1,0.382,0.597,0
ORD00121428,USR029596,RST01294,Byblos on the Sea Muwaileh,DRV00109,2024-02-01 16:56:00,2024-02-01,16,0,0,Sharjah,Muwaileh,Lebanese,Shanklish Salad,2,43.83,0,87.66,Credit Card,12.11,Medium,Motorcycle,Available,58.5,Delivered,1,0.748,0.363,1
ORD00350574,USR021031,RST01589,Babel Beirut Al Rashidiya,DRV01736,2024-01-06 11:58:00,2024-01-06,11,1,0,Ajman,Al Rashidiya,Lebanese,Knafeh,1,32.79,7,39.79,Debit Card,9.39,Low,Motorcycle,Available,37.4,In Transit,1,0.742,0.226,0
ORD00086618,USR006809,RST00146,Lotus Thai Business Bay,DRV01103,2024-02-15 15:50:00,2024-02-15,15,0,0,Dubai,Business Bay,Thai,Tom Yum Soup,2,74.82,5,154.64,Credit Card,9.64,Medium,Motorcycle,Available,32.0,Delivered,0,0.805,0.252,0
ORD00102373,USR008078,RST01318,Khaleeji Bites Karama,DRV02327,2024-04-13 17:09:00,2024-04-13,17,1,0,Dubai,Karama,Arabic,Lamb Mandi,1,29.66,3,32.66,In-App Wallet,4.4,Low,Motorcycle,Busy,23.5,In Transit,0,0.796,0.277,0
ORD00012515,USR027335,RST00324,Emirati Table Sports City,DRV01376,2024-01-25 18:32:00,2024-01-25,18,0,0,Dubai,Sports City,Arabic,Dates & Karak,3,50.01,0,150.03,Credit Card,4.34,Medium,Bicycle,Busy,40.2,Delivered,1,0.787,0.321,0
ORD00434550,USR012543,RST00169,Adobo House Al Nahda,DRV01934,2024-11-07 17:59:00,2024-11-07,17,0,0,Sharjah,Al Nahda,Filipino,Beef Caldereta,1,25.1,3,28.1,In-App Wallet,5.42,Medium,Motorcycle,Available,36.0,Delivered,0,0.876,0.274,0
ORD00181358,USR015249,RST00854,La Cucina Al Rashidiya,DRV02457,2024-03-27 22:18:00,2024-03-27,22,0,1,Ajman,Al Rashidiya,Italian,Margherita Pizza,2,30.06,3,63.12,Apple Pay,1.59,High,Motorcycle,Available,20.7,In Transit,1,0.748,0.485,1
ORD00480601,USR014926,RST01632,Adobo House Al Reef,DRV02449,2024-08-11 12:20:00,2024-08-11,12,0,0,Abu Dhabi,Al Reef,Filipino,Halo Halo,1,25.89,3,28.89,Credit Card,10.78,Low,Motorcycle,Available,34.7,Delivered,1,0.892,0.145,0
ORD00544104,USR022948,RST00559,Byblos on the Sea Al Nuaimiya,DRV01097,2024-06-30 11:57:00,2024-06-30,11,0,0,Ajman,Al Nuaimiya,Lebanese,Shanklish Salad,1,29.13,7,36.13,Credit Card,1.89,Very High,Motorcycle,Available,26.6,Delivered,1,0.515,0.685,1
ORD00155863,USR012822,RST01734,Pampanga Kitchen Al Furjan,DRV01762,2024-12-20 15:09:00,2024-12-20,15,1,0,Dubai,Al Furjan,Filipino,Sinigang na Baboy,2,70.16,0,140.32,Apple Pay,12.88,High,Motorcycle,Available,52.1,In Transit,0,0.865,0.354,0
ORD00158836,USR024133,RST00958,Smash & Stack Business Bay,DRV01799,2024-12-16 10:41:00,2024-12-16,10,0,0,Dubai,Business Bay,American,Mac & Cheese,1,54.01,7,61.01,Credit Card,8.63,Medium,Motorcycle,Busy,40.7,Cancelled,1,0.678,0.31,0
ORD00206875,USR006479,RST01290,Chai & Spice Al Raha Beach,DRV02339,2024-05-24 19:16:00,2024-05-24,19,1,0,Abu Dhabi,Al Raha Beach,Indian,Palak Paneer,1,127.23,3,130.23,Credit Card,1.12,Low,Motorcycle,Available,11.6,Delivered,0,0.532,0.251,0
ORD00747838,USR028389,RST01394,Yakitori Yoshi Al Shamkha,DRV01159,2024-05-14 20:14:00,2024-05-14,20,0,0,Abu Dhabi,Al Shamkha,Japanese,Dragon Roll,1,45.02,0,45.02,In-App Wallet,10.92,Low,Motorcycle,Available,41.6,Delivered,0,0.966,0.168,0
ORD00469366,USR025686,RST00422,Namaste Kitchen Al Nahda,DRV01208,2024-06-01 20:46:00,2024-06-01,20,1,0,Sharjah,Al Nahda,Indian,Gulab Jamun,2,33.56,0,67.12,In-App Wallet,13.85,Low,Motorcycle,Busy,50.2,Delivered,0,0.72,0.266,0
ORD00369414,USR001222,RST00788,Tandoor House Dubai Hills,DRV00209,2024-07-25 23:13:00,2024-07-25,23,0,0,Dubai,Dubai Hills,Indian,Mango Lassi,1,104.86,0,104.86,Credit Card,10.27,Low,Motorcycle,Available,38.4,Delivered,0,0.954,0.199,0
ORD00360087,USR016363,RST01489,Lahori Chaska Al Taawun,DRV00639,2024-08-27 12:26:00,2024-08-27,12,0,0,Sharjah,Al Taawun,Pakistani,Seekh Kebab,2,31.89,3,66.78,Apple Pay,10.5,High,Motorcycle,Available,51.9,Delivered,1,0.916,0.323,0
ORD00252800,USR014631,RST01602,La Cucina Muhaisnah,DRV02580,2024-05-02 16:00:00,2024-05-02,16,0,0,Dubai,Muhaisnah,Italian,Pasta Carbonara,1,48.64,5,53.64,Apple Pay,6.78,High,Motorcycle,Available,35.1,Delivered,1,0.93,0.333,0
ORD00560889,USR017834,RST01299,Lahori Chaska Jumeirah,DRV02912,2024-02-22 10:14:00,2024-02-22,10,0,0,Dubai,Jumeirah,Pakistani,Daal Chawal,1,46.95,7,53.95,Apple Pay,4.09,Medium,Motorcycle,Available,26.5,Delivered,1,0.843,0.336,0
ORD00630697,USR013650,RST00719,Babel Beirut Al Nahda,DRV01385,2024-01-21 13:57:00,2024-01-21,13,0,0,Sharjah,Al Nahda,Lebanese,Warak Dawali,3,37.11,0,111.33,In-App Wallet,5.96,Medium,Bicycle,Unavailable,53.2,Delivered,1,0.651,0.354,0
ORD00241442,USR026336,RST01644,Suhoor Lounge Marina,DRV01577,2024-04-13 18:08:00,2024-04-13,18,1,0,Dubai,Marina,Arabic,Dates & Karak,3,213.78,3,644.34,Apple Pay,12.73,High,Bicycle,Busy,90.0,Delivered,1,0.737,0.473,1
ORD00303127,USR027793,RST01627,Tandoor House Masdar City,DRV02101,2024-07-01 19:39:00,2024-07-01,19,0,0,Abu Dhabi,Masdar City,Indian,Samosa (2pcs),2,79.41,3,161.82,Credit Card,11.97,Medium,Motorcycle,Available,46.4,Cancelled,0,0.888,0.295,0
ORD00450387,USR003265,RST00070,Leila Restaurant Downtown,DRV01907,2024-05-10 10:19:00,2024-05-10,10,1,0,Dubai,Downtown,Lebanese,Fattoush Salad,2,185.98,3,374.96,Apple Pay,1.71,Low,Bicycle,Unavailable,15.5,Delivered,0,0.901,0.163,0
ORD00356536,USR015462,RST00174,Suhoor Lounge Marina,DRV01896,2024-09-16 18:55:00,2024-09-16,18,0,0,Dubai,Marina,Arabic,Hummus Platter,2,122.21,7,251.42,In-App Wallet,1.64,High,Motorcycle,Available,12.7,Delivered,1,0.821,0.321,0
ORD00172093,USR017014,RST01663,Tawlet Corniche,DRV00955,2024-07-28 20:00:00,2024-07-28,20,0,0,Abu Dhabi,Corniche,Lebanese,Warak Dawali,1,181.11,0,181.11,Apple Pay,2.37,Medium,Motorcycle,Busy,23.9,Delivered,1,0.741,0.278,0
ORD00064646,USR002214,RST00860,Golden Dragon Al Nuaimiya,DRV00348,2024-07-04 20:40:00,2024-07-04,20,0,0,Ajman,Al Nuaimiya,Chinese,Wonton Soup,1,30.07,7,37.07,Credit Card,4.96,Medium,Bicycle,Available,47.9,Delivered,0,0.598,0.426,0
ORD00652823,USR017049,RST00721,Golden Curry International City,DRV01871,2024-07-09 09:07:00,2024-07-09,9,0,0,Dubai,International City,Indian,Butter Chicken,1,43.61,7,50.61,Credit Card,7.49,Low,Motorcycle,Available,31.3,Delivered,0,0.791,0.274,0
ORD00481030,USR018253,RST00868,Al Safadi Bur Dubai,DRV00174,2024-04-27 21:13:00,2024-04-27,21,1,0,Dubai,Bur Dubai,Arabic,Hummus Platter,1,44.94,5,49.94,Credit Card,10.87,Medium,Motorcycle,Busy,49.4,In Transit,1,0.725,0.388,0
ORD00254317,USR009090,RST01371,Punjab Grill Al Taawun,DRV02529,2024-05-17 08:53:00,2024-05-17,8,1,0,Sharjah,Al Taawun,Indian,Garlic Naan,1,32.31,5,37.31,Apple Pay,11.74,Medium,Motorcycle,Available,52.8,Delivered,1,0.581,0.42,0
ORD00768297,USR023719,RST00766,Desi Zaika Al Taawun,DRV02107,2024-05-10 10:56:00,2024-05-10,10,1,0,Sharjah,Al Taawun,Pakistani,Mutton Biryani,4,21.98,0,87.92,Apple Pay,5.07,High,Bicycle,Available,51.9,Delivered,1,0.7,0.425,0
ORD00109183,USR018222,RST01313,Il Pomodoro Al Taawun,DRV00806,2024-01-01 01:32:00,2024-01-01,1,0,0,Sharjah,Al Taawun,Italian,Pasta Carbonara,3,36.4,0,109.2,Credit Card,9.46,Medium,Motorcycle,Available,40.1,Delivered,1,0.838,0.289,0
ORD00097568,USR025278,RST01137,Masala Junction Jumeirah Village Circle,DRV00929,2024-10-06 09:37:00,2024-10-06,9,0,0,Dubai,Jumeirah Village Circle,Indian,Chicken Tikka Masala,2,83.57,5,172.14,Apple Pay,4.96,Low,Motorcycle,Unavailable,28.0,Delivered,0,0.615,0.371,0
ORD00080552,USR007808,RST00425,Haleem Express Marina,DRV00654,2024-03-24 10:38:00,2024-03-24,10,0,1,Dubai,Marina,Pakistani,Haleem,1,101.65,5,106.65,Credit Card,6.51,Medium,Motorcycle,Available,28.6,Delivered,0,0.813,0.278,0
ORD00307974,USR027476,RST00995,Edo Japanese Jumeirah,DRV00136,2024-07-28 19:56:00,2024-07-28,19,0,0,Dubai,Jumeirah,Japanese,Tonkotsu Ramen,3,107.93,5,328.79,Apple Pay,8.93,Medium,Motorcycle,Available,42.0,Delivered,1,0.986,0.243,0
ORD00060459,USR022958,RST01225,Pampanga Kitchen Al Mushrif,DRV01049,2024-05-26 21:41:00,2024-05-26,21,0,0,Abu Dhabi,Al Mushrif,Filipino,Halo Halo,1,71.73,3,74.73,Credit Card,12.14,Low,Motorcycle,Available,49.3,Delivered,1,0.741,0.294,0
ORD00121538,USR001150,RST00591,Curry Leaf Oud Metha,DRV02822,2024-11-19 08:30:00,2024-11-19,8,0,0,Dubai,Oud Metha,Indian,Butter Chicken,3,73.92,0,221.76,Credit Card,13.42,Low,Motorcycle,Available,44.9,Cancelled,1,0.743,0.271,0
ORD00330249,USR013600,RST00212,Tagalog Tastes Bur Dubai,DRV01180,2024-09-19 09:17:00,2024-09-19,9,0,0,Dubai,Bur Dubai,Filipino,Lechon Kawali,1,35.15,5,40.15,Credit Card,8.31,Very High,Bicycle,Available,90.0,Delivered,1,0.669,0.682,0
ORD00403095,USR004517,RST01798,Tokyo Kitchen Al Khalidiyah,DRV00013,2024-09-15 19:23:00,2024-09-15,19,0,0,Abu Dhabi,Al Khalidiyah,Japanese,Edamame,1,102.75,5,107.75,Apple Pay,8.21,Medium,Motorcycle,Available,44.8,Delivered,1,0.467,0.384,0
ORD00228852,USR021741,RST00085,The Wing Co Al Khalidiyah,DRV02434,2024-10-25 10:10:00,2024-10-25,10,1,0,Abu Dhabi,Al Khalidiyah,American,Mac & Cheese,2,87.16,5,179.32,Credit Card,2.42,Medium,Motorcycle,Busy,19.6,Delivered,0,0.646,0.289,0
ORD00549549,USR012578,RST00015,Trattoria Roma Palm Jumeirah,DRV02925,2024-03-26 20:36:00,2024-03-26,20,0,1,Dubai,Palm Jumeirah,Italian,Caprese Salad,3,258.39,5,780.17,Apple Pay,2.04,Very High,Motorcycle,Unavailable,19.5,Delivered,1,0.943,0.44,1
ORD00225303,USR025101,RST00212,Tagalog Tastes Bur Dubai,DRV00965,2024-12-11 06:37:00,2024-12-11,6,0,0,Dubai,Bur Dubai,Filipino,Halo Halo,1,32.86,0,32.86,Credit Card,11.28,Medium,Motorcycle,Available,50.4,Cancelled,1,0.669,0.363,0
ORD00436483,USR001091,RST01322,Yakitori Yoshi JLT,DRV00601,2024-10-13 06:15:00,2024-10-13,6,0,0,Dubai,JLT,Japanese,Chicken Katsu Curry,1,110.19,0,110.19,Credit Card,1.15,Low,Motorcycle,Busy,13.1,Delivered,0,0.665,0.341,0
ORD00194076,USR005628,RST01229,Lucky Wok Festival City,DRV01142,2024-07-29 14:36:00,2024-07-29,14,0,0,Dubai,Festival City,Chinese,Spring Rolls (4pcs),2,140.98,3,284.96,Credit Card,11.21,Very High,Motorcycle,Busy,66.6,Delivered,1,0.859,0.534,0
ORD00469523,USR011618,RST01509,Dumpling Republic JLT,DRV01643,2024-01-08 08:27:00,2024-01-08,8,0,0,Dubai,JLT,Chinese,Sweet & Sour Pork,1,65.36,5,70.36,Credit Card,3.92,Medium,Motorcycle,Busy,31.1,Cancelled,1,0.808,0.349,1
ORD00144344,USR014483,RST00184,Chai & Spice DIFC,DRV00817,2024-10-10 14:45:00,2024-10-10,14,0,0,Dubai,DIFC,Indian,Gulab Jamun,1,196.28,0,196.28,Credit Card,12.53,High,Motorcycle,Available,69.6,Delivered,1,0.687,0.507,0
ORD00636026,USR017262,RST01913,Jollibee Express Khalidiyah,DRV01129,2024-07-15 17:36:00,2024-07-15,17,0,0,Abu Dhabi,Khalidiyah,Filipino,Kare Kare,1,73.14,5,78.14,Apple Pay,2.66,High,Motorcycle,Available,26.2,Delivered,0,0.875,0.33,0
ORD00438698,USR011094,RST00950,Suhoor Lounge DIFC,DRV00060,2024-04-10 19:25:00,2024-04-10,19,0,0,Dubai,DIFC,Arabic,Chicken Shawarma,1,173.05,0,173.05,Debit Card,14.95,Medium,Motorcycle,Busy,67.3,Delivered,0,0.821,0.35,1
ORD00614879,USR027518,RST00801,Suhoor Lounge Arabian Ranches,DRV01957,2024-01-19 18:48:00,2024-01-19,18,1,0,Dubai,Arabian Ranches,Arabic,Kabsa,2,90.51,3,184.02,Debit Card,7.42,Medium,Motorcycle,Available,35.2,Delivered,1,0.652,0.381,0
ORD00394564,USR029831,RST01960,Jollibee Express Al Nahda,DRV01164,2024-01-27 19:06:00,2024-01-27,19,1,0,Sharjah,Al Nahda,Filipino,Crispy Pata,1,30.14,0,30.14,Apple Pay,9.88,Medium,Motorcycle,Busy,46.0,Delivered,0,0.464,0.443,0
ORD00677882,USR021736,RST00466,Namaste Kitchen Al Shamkha,DRV02350,2024-03-30 00:05:00,2024-03-30,0,1,1,Abu Dhabi,Al Shamkha,Indian,Garlic Naan,2,38.43,7,83.86,Credit Card,8.14,Low,Motorcycle,Available,32.2,Delivered,1,0.825,0.305,0
ORD00136685,USR011902,RST00789,Namaste Kitchen Business Bay,DRV01566,2024-09-03 13:05:00,2024-09-03,13,0,0,Dubai,Business Bay,Indian,Dal Makhani,1,61.69,3,64.69,In-App Wallet,1.26,Low,Bicycle,Available,17.4,Delivered,1,0.993,0.219,0
ORD00716245,USR015479,RST00960,Izakaya House Nad Al Sheba,DRV00247,2024-05-02 05:12:00,2024-05-02,5,0,0,Dubai,Nad Al Sheba,Japanese,Teriyaki Chicken Bowl,2,118.55,5,242.1,Apple Pay,14.16,Low,Motorcycle,Busy,44.3,Delivered,1,0.617,0.215,0
ORD00352663,USR010472,RST01412,Ihaw Ihaw Oud Metha,DRV01043,2024-06-16 22:19:00,2024-06-16,22,0,0,Dubai,Oud Metha,Filipino,Pancit Canton,1,61.91,0,61.91,Apple Pay,3.01,High,Motorcycle,Available,25.9,Delivered,0,0.436,0.511,0
ORD00434793,USR006918,RST01075,Curry Leaf Khalifa City,DRV02255,2024-04-01 21:50:00,2024-04-01,21,0,1,Abu Dhabi,Khalifa City,Indian,Chicken Tikka Masala,1,45.76,0,45.76,Apple Pay,5.95,Low,Motorcycle,Busy,28.4,Cancelled,1,0.733,0.216,0
ORD00501723,USR022634,RST00904,Dynasty Kitchen Deira,DRV01915,2024-03-19 07:32:00,2024-03-19,7,0,1,Dubai,Deira,Chinese,Dim Sum Basket,1,20.75,3,23.75,Debit Card,12.82,Low,Motorcycle,Available,38.7,Delivered,1,0.819,0.257,0
ORD00137960,USR017041,RST00321,Spice Route Al Rashidiya,DRV02408,2024-01-26 19:33:00,2024-01-26,19,1,0,Ajman,Al Rashidiya,Indian,Samosa (2pcs),1,23.17,3,26.17,Apple Pay,4.55,Low,Bicycle,Busy,36.0,Delivered,0,0.89,0.236,0
ORD00052593,USR021110,RST01220,Pampanga Kitchen Al Barsha,DRV01367,2024-03-25 10:03:00,2024-03-25,10,0,1,Dubai,Al Barsha,Filipino,Pancit Canton,1,71.32,3,74.32,Credit Card,7.3,Medium,Bicycle,Busy,59.4,Delivered,0,0.825,0.357,0
ORD00144840,USR014872,RST00633,Adobo House Al Nahda Dubai,DRV01737,2024-10-07 11:27:00,2024-10-07,11,0,0,Dubai,Al Nahda Dubai,Filipino,Crispy Pata,1,18.86,0,18.86,In-App Wallet,2.75,Low,Motorcycle,Busy,18.7,Delivered,1,0.838,0.214,0
ORD00018813,USR009467,RST01462,Yakitori Yoshi Al Majaz,DRV01079,2024-02-22 19:41:00,2024-02-22,19,0,0,Sharjah,Al Majaz,Japanese,Matcha Ice Cream,2,36.89,0,73.78,Apple Pay,3.21,Low,Motorcycle,Available,22.2,Cancelled,0,0.736,0.273,0
ORD00729076,USR018167,RST00667,Katsu Corner Silicon Oasis,DRV02702,2024-02-05 21:07:00,2024-02-05,21,0,0,Dubai,Silicon Oasis,Japanese,Teriyaki Chicken Bowl,4,41.36,0,165.44,Apple Pay,8.07,Medium,Motorcycle,Busy,36.5,Cancelled,0,0.841,0.229,0
ORD00455994,USR000081,RST01339,Bombay Kitchen Karama,DRV00920,2024-11-01 19:31:00,2024-11-01,19,1,0,Dubai,Karama,Indian,Gulab Jamun,1,28.91,0,28.91,Credit Card,8.26,Medium,Motorcycle,Available,38.1,Delivered,1,0.839,0.256,0
ORD00358334,USR020779,RST01263,Sarap Dito Palm Jumeirah,DRV00308,2024-09-04 22:45:00,2024-09-04,22,0,0,Dubai,Palm Jumeirah,Filipino,Beef Caldereta,2,158.42,5,321.84,Credit Card,3.62,Medium,Motorcycle,Available,25.7,Delivered,1,0.693,0.309,0
ORD00099332,USR009543,RST00118,Wasabi Kitchen Silicon Oasis,DRV00529,2024-07-05 20:09:00,2024-07-05,20,1,0,Dubai,Silicon Oasis,Japanese,Tonkotsu Ramen,1,35.72,0,35.72,Debit Card,4.93,Very High,Motorcycle,Available,31.6,Delivered,1,0.459,0.661,0
ORD00027229,USR007928,RST01899,Spice Route Shahama,DRV00315,2024-08-27 10:09:00,2024-08-27,10,0,0,Abu Dhabi,Shahama,Indian,Samosa (2pcs),1,24.62,0,24.62,In-App Wallet,3.29,Low,Motorcycle,Available,21.6,Delivered,1,0.711,0.252,0
ORD00272951,USR007335,RST01881,Edo Japanese Sports City,DRV00319,2024-04-12 21:23:00,2024-04-12,21,1,0,Dubai,Sports City,Japanese,Teriyaki Chicken Bowl,4,88.12,7,359.48,Credit Card,9.01,Medium,Motorcycle,Available,46.5,Delivered,0,0.912,0.356,0
ORD00146949,USR006715,RST01712,Namaste Kitchen Al Raha Beach,DRV01583,2024-12-02 08:07:00,2024-12-02,8,0,0,Abu Dhabi,Al Raha Beach,Indian,Mango Lassi,3,179.91,0,539.73,Credit Card,2.9,High,Bicycle,Available,32.9,Delivered,1,0.783,0.448,0
ORD00625767,USR024096,RST00872,Peshawar Wala Dubai Hills,DRV02550,2024-11-09 19:23:00,2024-11-09,19,1,0,Dubai,Dubai Hills,Pakistani,Chapli Kebab,2,132.25,5,269.5,Apple Pay,12.71,Very High,Motorcycle,Available,75.4,Delivered,0,0.838,0.67,0
ORD00754371,USR007923,RST00001,Smash & Stack Satwa,DRV00089,2024-06-29 19:50:00,2024-06-29,19,1,0,Dubai,Satwa,American,Classic Smash Burger,1,38.79,3,41.79,Credit Card,2.78,Low,Bicycle,Busy,24.5,Delivered,1,0.843,0.253,0
ORD00254195,USR024673,RST01019,Punjab Grill Al Nahda,DRV02858,2024-05-16 18:01:00,2024-05-16,18,0,0,Sharjah,Al Nahda,Indian,Lamb Rogan Josh,1,26.15,7,33.15,Credit Card,12.08,Medium,Motorcycle,Available,44.9,Delivered,1,0.751,0.323,0
ORD00319812,USR013293,RST00118,Wasabi Kitchen Silicon Oasis,DRV01310,2024-08-11 07:18:00,2024-08-11,7,0,0,Dubai,Silicon Oasis,Japanese,Edamame,3,50.77,3,155.31,Credit Card,14.45,High,Motorcycle,Available,66.2,Cancelled,1,0.459,0.535,0
ORD00133465,USR010876,RST00646,Punjab Grill JLT,DRV02611,2024-10-22 15:42:00,2024-10-22,15,0,0,Dubai,JLT,Indian,Samosa (2pcs),1,79.14,5,84.14,In-App Wallet,2.77,Low,Bicycle,Available,25.0,Delivered,0,0.852,0.274,0
ORD00557787,USR000653,RST00970,BBQ Tonight Sports City,DRV00730,2024-01-04 13:11:00,2024-01-04,13,0,0,Dubai,Sports City,Pakistani,Aloo Gosht,1,55.74,3,58.74,Debit Card,8.71,Medium,Motorcycle,Available,41.9,Delivered,1,0.933,0.311,0
ORD00043234,USR014109,RST00966,Haleem Express Downtown,DRV02653,2024-08-04 12:38:00,2024-08-04,12,0,0,Dubai,Downtown,Pakistani,Karahi Chicken,4,127.86,3,514.44,Debit Card,11.15,Low,Motorcycle,Busy,36.1,Delivered,1,0.708,0.234,0
ORD00633956,USR023711,RST01029,Lutong Bahay Oud Metha,DRV00224,2024-05-02 09:20:00,2024-05-02,9,0,0,Dubai,Oud Metha,Filipino,Longganisa Rice,1,49.5,5,54.5,Debit Card,7.54,Medium,Motorcycle,Available,43.3,Delivered,1,0.836,0.321,0
ORD00727928,USR028182,RST01260,Beirut Express Khalidiyah,DRV02142,2024-03-21 10:57:00,2024-03-21,10,0,1,Abu Dhabi,Khalidiyah,Lebanese,Baba Ghanoush,1,76.39,3,79.39,Apple Pay,12.93,Medium,Motorcycle,Unavailable,54.0,Delivered,1,0.876,0.261,0
ORD00093938,USR027430,RST01357,Pampanga Kitchen Yas Island,DRV00516,2024-02-25 11:26:00,2024-02-25,11,0,0,Abu Dhabi,Yas Island,Filipino,Beef Caldereta,1,141.96,0,141.96,Apple Pay,3.14,Medium,Motorcycle,Available,32.7,Delivered,0,0.848,0.428,1
ORD00590624,USR019623,RST00437,Arabian Nights Kitchen International City,DRV01422,2024-06-17 13:08:00,2024-06-17,13,0,0,Dubai,International City,Arabic,Grilled Hammour,2,38.45,5,81.9,Credit Card,11.62,Medium,Motorcycle,Available,44.9,Delivered,1,0.543,0.37,0
ORD00248058,USR002848,RST00792,Shawarma Station Yas Island,DRV00292,2024-06-26 21:33:00,2024-06-26,21,0,0,Abu Dhabi,Yas Island,Arabic,Chicken Shawarma,1,141.34,0,141.34,Debit Card,7.69,High,Motorcycle,Available,46.8,Delivered,0,0.759,0.52,0
ORD00468095,USR016363,RST01892,Amalfi Table Al Taawun,DRV00036,2024-03-07 19:41:00,2024-03-07,19,0,0,Sharjah,Al Taawun,Italian,Margherita Pizza,1,45.3,7,52.3,Apple Pay,4.69,Medium,Motorcycle,Busy,25.4,Delivered,1,0.94,0.278,0
ORD00102342,USR014239,RST00447,The Wing Co Creek Harbour,DRV02495,2024-06-01 09:14:00,2024-06-01,9,1,0,Dubai,Creek Harbour,American,Mac & Cheese,1,151.49,5,156.49,Apple Pay,9.55,High,Motorcycle,Unavailable,41.9,In Transit,1,0.559,0.382,0
ORD00535777,USR015921,RST01297,Smash & Stack Al Nahda,DRV00161,2024-06-04 12:41:00,2024-06-04,12,0,0,Sharjah,Al Nahda,American,Onion Rings,1,42.84,3,45.84,In-App Wallet,10.08,High,Motorcycle,Busy,52.2,Delivered,1,0.846,0.391,0
ORD00547678,USR009440,RST01910,Peking House Al Taawun,DRV02975,2024-04-04 17:19:00,2024-04-04,17,0,1,Sharjah,Al Taawun,Chinese,Dim Sum Basket,3,37.81,5,118.43,Credit Card,13.94,High,Motorcycle,Available,63.1,Delivered,0,0.696,0.419,0
ORD00726741,USR027156,RST01338,Colombo Kitchen Al Nahda,DRV01471,2024-02-19 07:53:00,2024-02-19,7,0,0,Sharjah,Al Nahda,Sri Lankan,Kottu Roti,2,28.17,5,61.34,Credit Card,4.45,Medium,Motorcycle,Available,32.3,Delivered,1,0.789,0.486,1
ORD00256126,USR024809,RST00144,Arabian Nights Kitchen Al Jurf,DRV01434,2024-04-30 19:58:00,2024-04-30,19,0,0,Ajman,Al Jurf,Arabic,Falafel Wrap,2,24.8,5,54.6,In-App Wallet,2.95,Medium,Motorcycle,Available,21.4,Delivered,0,0.985,0.229,0
ORD00732615,USR023073,RST00052,Bella Napoli Silicon Oasis,DRV02164,2024-04-13 08:14:00,2024-04-13,8,1,0,Dubai,Silicon Oasis,Italian,Tiramisu,4,40.04,3,163.16,Apple Pay,9.16,Low,Bicycle,Available,62.4,Delivered,0,0.648,0.363,0
ORD00071009,USR024581,RST00413,Royal Biryani House Al Mushrif,DRV02061,2024-09-04 13:36:00,2024-09-04,13,0,0,Abu Dhabi,Al Mushrif,Indian,Mango Lassi,3,55.27,3,168.81,In-App Wallet,7.21,High,Motorcycle,Available,45.5,Delivered,1,0.475,0.523,0
ORD00233771,USR005891,RST00880,Lutong Bahay Muwaileh,DRV00147,2024-12-04 13:43:00,2024-12-04,13,0,0,Sharjah,Muwaileh,Filipino,Sinigang na Baboy,1,22.72,0,22.72,Apple Pay,6.69,Medium,Motorcycle,Busy,40.2,Delivered,0,0.555,0.367,0
ORD00573364,USR015221,RST00520,Shake Shack Express Mohammed Bin Zayed City,DRV00752,2024-02-21 19:53:00,2024-02-21,19,0,0,Abu Dhabi,Mohammed Bin Zayed City,American,Mac & Cheese,1,45.87,3,48.87,Credit Card,2.89,Medium,Motorcycle,Busy,24.4,Cancelled,1,0.637,0.339,0
ORD00404468,USR012031,RST01695,Jollibee Express Al Majaz,DRV01802,2024-01-19 19:33:00,2024-01-19,19,1,0,Sharjah,Al Majaz,Filipino,Sisig Rice Bowl,1,26.37,3,29.37,Apple Pay,4.53,Medium,Motorcycle,Available,26.8,Delivered,0,0.534,0.443,1
ORD00235979,USR019127,RST00260,Spice Route Al Quoz,DRV00764,2024-01-10 21:19:00,2024-01-10,21,0,0,Dubai,Al Quoz,Indian,Samosa (2pcs),2,25.14,0,50.28,Credit Card,4.53,High,Motorcycle,Available,31.1,Delivered,1,0.781,0.434,1
ORD00067493,USR021389,RST00793,Liberty Grill Downtown,DRV01118,2024-01-13 20:39:00,2024-01-13,20,1,0,Dubai,Downtown,American,Chocolate Milkshake,1,133.72,7,140.72,In-App Wallet,0.87,Low,Motorcycle,Available,18.4,Delivered,1,0.7,0.205,0
ORD00766228,USR027893,RST01404,Tokyo Kitchen Oud Metha,DRV01063,2024-04-02 22:38:00,2024-04-02,22,0,1,Dubai,Oud Metha,Japanese,Edamame,1,67.01,3,70.01,Apple Pay,4.24,Low,Motorcycle,Busy,31.2,Delivered,0,0.498,0.306,0
